SUDT ACCESSPORT LOG FILE - Monitor mode

Monitor: COM6
Create Time: 2024-10-11, 17:27:34
Computer Name: VICTUS
System version:  (Build 9200)

#	Time		Duration (s)	Process		Request                             	Port	Result	Data ( Hex )	

17503	17:26:49.825	0.00000560	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17504	17:26:49.825	0.00191810	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17505	17:26:49.825	0.00000170	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 00 F4 F9 1D 02 87 03 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17506	17:26:49.827	0.00000580	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17507	17:26:49.827	0.00744540	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17508	17:26:49.827	0.00000140	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 49 00 00 00 00 00 00 00 00 00 00 00 00 B3 A9 	
17509	17:26:49.833	0.00008750	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17510	17:26:49.835	0.00000540	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17511	17:26:49.835	0.00196110	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17512	17:26:49.835	0.00000180	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 00 FE F9 1A 02 8E 03 1E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17513	17:26:49.836	0.00000560	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17514	17:26:49.836	0.00609280	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17515	17:26:49.836	0.00000170	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 36 00 00 00 00 00 00 00 00 00 00 00 00 E2 1E 	
17516	17:26:49.840	0.00007510	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17517	17:26:49.843	0.00000170	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17518	17:26:49.843	0.00202580	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17519	17:26:49.843	0.00000140	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 08 F9 1C 02 8C 03 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17520	17:26:49.845	0.00000170	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17521	17:26:49.845	0.00672950	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17522	17:26:49.845	0.00000150	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 36 00 00 00 00 00 00 00 00 00 00 00 00 22 5E 	
17523	17:26:49.850	0.00008210	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17524	17:26:49.852	0.00000120	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17525	17:26:49.852	0.00208250	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17526	17:26:49.852	0.00000150	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 0D F9 1E 02 83 03 27 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17527	17:26:49.854	0.00000130	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17528	17:26:49.854	0.00740490	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17529	17:26:49.854	0.00000170	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 36 00 00 00 00 00 00 00 00 00 00 00 00 99 62 	
17530	17:26:49.860	0.00008230	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17531	17:26:49.862	0.00000140	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17532	17:26:49.862	0.00209570	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17533	17:26:49.862	0.00000150	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 17 F9 15 02 90 03 1F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17534	17:26:49.863	0.00000100	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17535	17:26:49.863	0.00716320	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17536	17:26:49.863	0.00000130	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 16 00 00 00 00 00 00 00 00 00 00 00 00 6E 80 	
17537	17:26:49.869	0.00008850	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17539	17:26:49.870	0.00199190	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17540	17:26:49.870	0.00000170	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 21 F9 15 02 8B 03 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17541	17:26:49.872	0.00000160	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17542	17:26:49.872	0.00776560	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17543	17:26:49.872	0.00000160	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 30 00 00 00 00 00 00 00 00 00 00 00 00 B1 04 	
17544	17:26:49.879	0.00010600	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17547	17:26:49.881	0.00000510	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 2B F9 1C 02 96 03 1C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17548	17:26:49.882	0.00000100	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17549	17:26:49.882	0.00749760	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17550	17:26:49.882	0.00000140	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 36 00 00 00 00 00 00 00 00 00 00 00 00 79 E1 	
17551	17:26:49.889	0.00008390	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17552	17:26:49.890	0.00000500	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17553	17:26:49.891	0.00200610	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17554	17:26:49.891	0.00000210	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 35 F9 19 02 8E 03 21 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17555	17:26:49.893	0.00000470	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17556	17:26:49.893	0.00722750	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17557	17:26:49.893	0.00001000	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 36 00 00 00 00 00 00 00 00 00 00 00 00 B7 F3 	
17558	17:26:49.898	0.00010010	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17559	17:26:49.899	0.00000140	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17560	17:26:49.899	0.00208190	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17561	17:26:49.899	0.00000600	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 3F F9 1E 02 90 03 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17562	17:26:49.902	0.00000160	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17563	17:26:49.902	0.00723610	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17564	17:26:49.902	0.00000190	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 30 00 00 00 00 00 00 00 00 00 00 00 00 52 7E 	
17565	17:26:49.907	0.00008920	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17566	17:26:49.909	0.00000170	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17567	17:26:49.909	0.00192310	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17568	17:26:49.909	0.00000190	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 49 F9 21 02 8D 03 1D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17570	17:26:49.911	0.00715210	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17571	17:26:49.911	0.00001090	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 43 00 00 00 00 00 00 00 00 00 00 00 00 CC 9E 	
17572	17:26:49.916	0.00009280	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17573	17:26:49.918	0.00000160	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17574	17:26:49.918	0.00198670	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17575	17:26:49.918	0.00000180	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 53 F9 23 02 92 03 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17576	17:26:49.921	0.00000140	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17578	17:26:49.921	0.00000490	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 36 00 00 00 00 00 00 00 00 00 00 00 00 FC 71 	
17579	17:26:49.926	0.00008330	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17580	17:26:49.928	0.00000190	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17581	17:26:49.928	0.00203100	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17582	17:26:49.928	0.00000250	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 5D F9 1D 02 8A 03 1F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17583	17:26:49.930	0.00000120	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17584	17:26:49.930	0.00816340	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17585	17:26:49.930	0.00000130	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 29 00 00 00 00 00 00 00 00 00 00 00 00 0D C6 	
17586	17:26:49.936	0.00012570	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17587	17:26:49.938	0.00000500	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17588	17:26:49.938	0.00202380	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17589	17:26:49.938	0.00000130	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 67 F9 23 02 8D 03 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17590	17:26:49.940	0.00000140	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17591	17:26:49.940	0.00760870	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17592	17:26:49.940	0.00000120	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 29 00 00 00 00 00 00 00 00 00 00 00 00 21 1C 	
17593	17:26:49.946	0.00009180	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17595	17:26:49.948	0.00210390	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17596	17:26:49.948	0.00000140	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 71 F9 1D 02 82 03 1B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17598	17:26:49.950	0.00766680	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17599	17:26:49.950	0.00000150	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 29 00 00 00 00 00 00 00 00 00 00 00 00 8C 57 	
17600	17:26:49.955	0.00007370	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17601	17:26:49.957	0.00000480	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17602	17:26:49.957	0.00196670	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17604	17:26:49.959	0.00000130	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17606	17:26:49.959	0.00000400	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 43 00 00 00 00 00 00 00 00 00 00 00 00 07 25 	
17607	17:26:49.963	0.00007670	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17608	17:26:49.966	0.00000200	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17609	17:26:49.966	0.00209420	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17610	17:26:49.966	0.00000150	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 80 F9 1C 02 94 03 1E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17611	17:26:49.968	0.00000490	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17612	17:26:49.968	0.00746450	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17613	17:26:49.968	0.00000140	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 23 00 00 00 00 00 00 00 00 00 00 00 00 64 A5 	
17614	17:26:49.973	0.00008390	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17616	17:26:49.975	0.00201690	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17617	17:26:49.975	0.00000180	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 8A F9 17 02 8D 03 23 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17618	17:26:49.977	0.00000130	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17619	17:26:49.977	0.00551940	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17620	17:26:49.977	0.00000190	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 36 00 00 00 00 00 00 00 00 00 00 00 00 A8 72 	
17621	17:26:49.981	0.00012570	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17623	17:26:49.983	0.00210230	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17624	17:26:49.983	0.00000220	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 94 F9 1D 02 8B 03 23 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17625	17:26:49.985	0.00000470	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17626	17:26:49.985	0.00630960	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17627	17:26:49.985	0.00000430	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 30 00 00 00 00 00 00 00 00 00 00 00 00 7A 9C 	
17628	17:26:49.990	0.00008880	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17629	17:26:49.991	0.00000130	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17630	17:26:49.991	0.00198270	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17631	17:26:49.991	0.00000170	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 99 F9 1D 02 91 03 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17633	17:26:49.993	0.00818030	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17634	17:26:49.993	0.00000130	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 36 00 00 00 00 00 00 00 00 00 00 00 00 0A 6D 	
17635	17:26:50.000	0.00009240	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17636	17:26:50.002	0.00000150	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17637	17:26:50.002	0.00199720	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17638	17:26:50.002	0.00000140	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 A3 F9 1B 02 92 03 1F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17639	17:26:50.004	0.00000300	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17640	17:26:50.004	0.00779890	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17641	17:26:50.004	0.00000150	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 29 00 00 00 00 00 00 00 00 00 00 00 00 86 2A 	
17642	17:26:50.010	0.00008270	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17643	17:26:50.012	0.00000120	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17645	17:26:50.012	0.00000640	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 AD F9 23 02 8A 03 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17646	17:26:50.014	0.00000190	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17647	17:26:50.014	0.00787480	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17648	17:26:50.014	0.00000960	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 36 00 00 00 00 00 00 00 00 00 00 00 00 C2 35 	
17649	17:26:50.020	0.00009180	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17650	17:26:50.021	0.00000510	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17651	17:26:50.021	0.00196760	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17652	17:26:50.021	0.00000140	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 B7 F9 1C 02 93 03 1B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17653	17:26:50.023	0.00000510	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17654	17:26:50.023	0.00758660	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17656	17:26:50.030	0.00008440	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17658	17:26:50.031	0.00206250	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17659	17:26:50.031	0.00000270	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 C1 F9 1A 02 90 03 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17660	17:26:50.033	0.00000550	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17661	17:26:50.033	0.00652470	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17662	17:26:50.033	0.00000170	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 29 00 00 00 00 00 00 00 00 00 00 00 00 A0 68 	
17663	17:26:50.038	0.00007930	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17664	17:26:50.040	0.00000160	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17665	17:26:50.040	0.00192960	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17666	17:26:50.040	0.00000180	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 CB F9 1A 02 8C 03 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17667	17:26:50.041	0.00000490	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17668	17:26:50.041	0.00864550	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17669	17:26:50.041	0.00000170	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 36 00 00 00 00 00 00 00 00 00 00 00 00 D8 4C 	
17670	17:26:50.049	0.00009770	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17671	17:26:50.050	0.00000130	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17672	17:26:50.050	0.00202980	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17673	17:26:50.050	0.00000910	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 D5 F9 1F 02 8E 03 1D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17674	17:26:50.053	0.00000110	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17675	17:26:50.053	0.00743760	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17676	17:26:50.053	0.00000830	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 29 00 00 00 00 00 00 00 00 00 00 00 00 DF 02 	
17677	17:26:50.059	0.00009380	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17678	17:26:50.061	0.00000550	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17679	17:26:50.061	0.00211540	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17680	17:26:50.061	0.00000140	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 06 16 01 DF F9 16 02 8E 03 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
17681	17:26:50.063	0.00000120	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17682	17:26:50.063	0.00687530	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17683	17:26:50.063	0.00000610	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 29 00 00 00 00 00 00 00 00 00 00 00 00 8E E3 	
17684	17:26:50.068	0.00007010	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
17685	17:26:50.070	0.00000560	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
17686	17:26:50.070	0.00204920	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
